"TOA5","CR1000_2","CR1000","14274","CR1000.Std.32.05","CPU:Block1 Crimson O2 Sensors.cr1","64624","Oxygen"
"TIMESTAMP","RECORD","BattV_Min","PanelT","B1CloverA5cmO2_Med","B1CloverA5cmTemp_Med","B1CloverA20cmO2_Med","B1CloverA20cmTemp_Med","B1CloverB5cmO2_Med","B1CloverB5cmTemp_Med","B1CloverB20cmO2_Med","B1CloverB20cmTemp_Med","B1CloverC5cmO2_Med","B1CloverC5cmTemp_Med","B1CloverC20cmO2_Med","B1CloverC20cmTemp_Med"
"TS","RN","","","","","","","","","","","","","",""
"","","Min","Smp","Med","Med","Med","Med","Med","Med","Med","Med","Med","Med","Med","Med"
"2021-09-10 06:30:00",1182,12.93817,11.8631,6.138778,17.4088,168.7396,-85.55459,8.913179,18.32985,10.63883,15.86023,6.646361,17.67506,9.792694,15.78513
"2021-09-10 07:00:00",1183,12.92152,11.17629,6.172694,17.36356,170.2994,-85.55458,8.913205,18.28424,10.67253,15.79774,6.697027,17.60825,9.809824,14.90482
"2021-09-10 07:30:00",1184,12.93262,10.58436,6.206598,17.32996,179.0973,-85.55304,8.947135,18.239,10.67266,15.66994,6.714105,17.56679,9.826814,14.41516
"2021-09-10 08:00:00",1185,13.30528,10.81029,6.240446,17.30943,183.8851,-85.5529,8.980988,18.25955,10.70651,15.80495,6.781785,17.55223,9.826835,14.64186
"2021-09-10 08:30:00",1186,13.82436,11.79306,6.274158,17.29048,180.2268,-85.55328,9.014635,18.28688,10.70643,16.1553,6.78174,17.53369,9.860659,15.56627
"2021-09-10 09:00:00",1187,14.43516,12.34884,6.30779,17.26295,170.6599,-85.55433,9.01438,18.27051,10.706,16.46379,6.815046,17.50659,9.860188,16.4509
"2021-09-10 09:30:00",1188,14.35773,13.89643,6.30763,17.21042,161.6147,-85.55453,9.01416,18.24837,10.70574,17.05827,6.848936,17.46085,9.842907,17.4931
"2021-09-10 10:00:00",1189,14.27486,15.77386,6.30712,17.18427,145.9825,-85.55474,9.013382,18.24814,10.67064,18.00121,6.848321,17.4274,9.82527,19.24475
"2021-09-10 10:30:00",1190,14.26381,16.86056,6.374205,17.20981,140.2825,-85.55475,9.013037,18.29373,10.63669,18.65031,6.848156,17.41458,9.825039,20.10951
"2021-09-10 11:00:00",1191,14.25276,17.76652,6.374689,17.24176,137.4765,-85.55475,9.01334,18.39166,10.56927,19.71544,6.91585,17.44022,9.892714,21.8075
"2021-09-10 11:30:00",1192,14.24172,18.6883,6.374246,17.32808,136.2885,-85.55475,8.97891,18.49953,10.552,21.0318,6.915453,17.49799,10.06094,23.42519
"2021-09-10 12:00:00",1193,14.23457,19.23278,6.374245,17.43759,134.7374,-85.55585,8.97891,18.62682,10.50146,22.35068,6.915505,17.58112,9.891916,23.972
"2021-09-10 12:30:00",1194,14.21178,20.02352,6.3743,17.58234,134.1673,-85.55634,8.978624,18.75606,10.56886,22.41161,6.915554,17.67314,9.756609,25.82811
"2021-09-10 13:00:00",1195,14.18854,20.90688,6.374005,17.7119,132.9487,-85.55696,8.944759,18.89125,10.50074,23.48914,6.915216,17.77893,9.892481,29.24547
"2021-09-10 13:30:00",1196,14.15957,22.05684,6.373882,17.85745,130.6652,-85.55822,8.944548,19.05727,10.51781,23.45602,6.915048,17.88979,9.891935,28.88725
"2021-09-10 14:00:00",1197,14.15405,22.4748,6.373838,18.0127,127.298,-85.55838,8.910709,19.24281,10.56813,22.93433,6.915038,18.0127,9.756333,26.90448
"2021-09-10 14:30:00",1198,14.13748,22.8408,6.374014,18.17174,131.6798,-85.55838,8.910879,19.43581,10.56833,23.0172,6.915173,18.17174,9.824167,26.64352
"2021-09-10 15:00:00",1199,14.14853,22.33473,6.373885,18.35086,133.8447,-85.55838,8.910735,19.61284,10.56821,22.02258,6.915088,18.34433,9.790342,24.31702
"2021-09-10 15:30:00",1200,14.13196,23.98624,6.373912,18.50769,136.0776,-85.55838,8.910783,19.75357,10.56822,21.87126,6.948904,18.50443,9.824028,24.37656
"2021-09-10 16:00:00",1201,14.13196,23.46661,6.40767,18.63876,132.3045,-85.38226,8.91072,19.84427,10.56814,21.60858,6.982693,18.61908,9.823994,23.68588
"2021-09-10 16:30:00",1202,14.12091,24.48101,6.441492,18.74387,133.1846,-85.55838,8.944542,19.91492,10.56815,21.99088,6.982703,18.71759,9.824003,24.16481
"2021-09-10 17:00:00",1203,14.11539,24.3929,6.441638,18.83272,130.4455,-85.55838,8.944734,19.97559,10.56836,21.83968,6.982879,18.78992,9.824141,23.88417
"2021-09-10 17:30:00",1204,14.13196,22.55839,6.441752,18.91513,133.5557,-85.55838,8.944765,20.01605,10.56831,21.0325,7.050381,18.85248,9.756664,22.48322
"2021-09-10 18:00:00",1205,14.18718,21.34066,6.509153,18.97124,144.45,-85.20613,8.9787,20.02957,10.63581,20.42273,7.050461,18.90854,9.823994,21.49696
"2021-09-10 18:30:00",1206,14.21482,21.09666,6.509275,18.99545,150.3015,-85.20613,9.012451,20.0228,10.63599,20.20552,7.118121,18.93491,9.824183,21.15695
"2021-09-10 19:00:00",1207,13.69219,19.62589,6.543241,18.99846,154.1101,-85.55697,9.046141,19.98384,10.63593,19.80209,7.118093,18.94246,9.824125,20.54126
"2021-09-10 19:30:00",1208,13.18076,17.96985,6.577151,18.94832,163.5029,-85.55524,9.046491,19.88503,10.63634,19.23309,7.152287,18.92041,9.82448,19.53635
"2021-09-10 20:00:00",1209,13.15339,16.24153,6.611757,18.86084,175.524,-85.37867,9.114922,19.75566,10.63744,18.68642,7.186803,18.8575,9.825525,18.02065
"2021-09-10 20:30:00",1210,13.14789,14.92439,6.646088,18.78836,192.231,-85.2025,9.115705,19.65509,10.63807,18.13748,7.254914,18.80484,9.826117,17.07266
"2021-09-10 21:00:00",1211,13.13685,13.96646,6.713782,18.69627,204.8879,-85.2025,9.183546,19.55132,10.63887,17.79414,7.255386,18.73242,9.826525,16.46136
"2021-09-10 21:30:00",1212,13.12027,13.00177,6.747834,18.57486,216.1934,-85.55475,9.183819,19.44113,10.6894,17.28648,7.322981,18.65688,9.826642,15.86293
"2021-09-10 22:00:00",1213,13.10922,12.2788,6.781783,18.46133,227.8314,-85.55442,9.251654,19.31898,10.70651,16.90523,7.356947,18.56282,9.826948,15.13896
"2021-09-10 22:30:00",1214,13.09313,11.65525,6.81572,18.31677,236.6517,-85.5545,9.251781,19.18849,10.70665,16.58772,7.390897,18.46375,9.860775,14.87268
"2021-09-10 23:00:00",1215,13.08297,11.10625,6.866443,18.18182,244.0452,-85.37782,9.302503,19.05757,10.70654,16.26509,7.45847,18.35547,9.860713,14.42325
"2021-09-10 23:30:00",1216,13.06743,10.62955,6.91712,18.03731,250.0811,-85.55288,9.319326,18.93062,10.70651,15.9196,7.458468,18.23871,9.894502,14.21243
"2021-09-11 00:00:00",1217,13.05185,10.24548,6.950956,17.90427,255.6805,-85.5523,9.319326,18.79344,10.70651,15.78917,7.526132,18.11638,9.894502,13.75981
"2021-09-11 00:30:00",1218,13.03594,10.08733,6.98479,17.75504,258.4719,-85.55136,9.386994,18.65642,10.70651,15.61888,7.543048,18.00357,9.894502,13.74463
"2021-09-11 01:00:00",1219,13.01969,9.750698,7.018624,17.61008,259.4699,-85.55127,9.386994,18.53499,10.70651,15.4549,7.5938,17.87776,9.894502,13.49297
"2021-09-11 01:30:00",1220,13.00867,9.391483,7.086289,17.47336,262.8871,-85.55112,9.403913,18.40593,10.70651,15.2341,7.661463,17.75655,9.894501,13.30241
"2021-09-11 02:00:00",1221,12.99762,8.944149,7.086292,17.34531,268.808,-85.5511,9.454659,18.27576,10.74035,14.9817,7.661465,17.6375,9.894499,12.9269
"2021-09-11 02:30:00",1222,12.98657,8.54652,7.153962,17.21098,"NAN",-85.5511,9.454664,18.15526,10.72348,14.63864,7.695386,17.51851,9.894506,12.61224
"2021-09-11 03:00:00",1223,12.97552,8.126301,7.15396,17.07698,"NAN",-85.5511,9.454663,18.02859,10.70654,14.4252,7.729136,17.39658,9.894504,12.40228
"2021-09-11 03:30:00",1224,12.96446,7.751263,7.221622,16.93695,"NAN",-85.5511,9.488493,17.90869,10.74034,14.16397,7.762964,17.2813,9.877584,11.93137
"2021-09-11 04:00:00",1225,12.95354,7.464336,7.238532,16.80997,"NAN",-85.5511,9.522318,17.77293,10.74034,13.99445,7.796794,17.15988,9.894489,11.78189
"2021-09-11 04:30:00",1226,12.94833,7.398823,7.289294,16.68352,"NAN",-85.55096,9.522327,17.65384,10.74035,13.85576,7.830644,17.03899,9.894486,11.72063
"2021-09-11 05:00:00",1227,12.94245,7.224857,7.289297,16.5351,"NAN",-85.55083,9.556149,17.52759,10.74035,13.6178,7.864459,16.92097,9.894485,11.54128
"2021-09-11 05:30:00",1228,12.93712,7.028301,7.356992,16.41045,"NAN",-85.55045,9.590034,17.40053,10.77422,13.61777,7.898334,16.80811,9.894541,11.41449
"2021-09-11 06:00:00",1229,12.93197,6.852085,7.390798,16.28726,"NAN",-85.55006,9.590014,17.29782,10.7742,13.42819,7.932152,16.69324,9.89452,11.13403
"2021-09-11 06:30:00",1230,12.92695,6.67812,7.424663,16.18666,"NAN",-85.54974,9.623861,17.175,10.77423,13.29794,7.96598,16.58708,9.894545,11.19588
"2021-09-11 07:00:00",1231,12.91057,6.721043,7.458507,16.06195,"NAN",-85.55015,9.657692,17.06595,10.77422,13.20032,7.999832,16.47986,9.894535,11.1899
"2021-09-11 07:30:00",1232,12.96628,7.290379,7.492368,15.96222,"NAN",-85.54973,9.657749,16.99373,10.77428,13.34085,8.03371,16.38266,9.89459,11.52557
"2021-09-11 08:00:00",1233,14.11012,9.167812,7.55997,15.9422,"NAN",-85.55104,9.691618,17.03406,10.7742,14.02524,8.067482,16.36212,9.962175,12.97798
"2021-09-11 08:30:00",1234,14.42071,11.51744,7.559967,15.89128,244.9214,-85.55156,9.708415,17.02515,10.80802,14.89206,8.084114,16.31046,9.96217,14.76338
"2021-09-11 09:00:00",1235,14.39094,13.02436,7.593272,15.8266,214.0493,-85.91723,9.657011,16.98306,10.77346,15.79216,8.134581,16.22946,9.96141,16.34583
"2021-09-11 09:30:00",1236,14.37982,13.63662,7.59364,15.82251,203.5794,-85.55475,9.657074,17.02179,10.77353,16.29474,8.134642,16.19118,9.893907,17.43707
"2021-09-11 10:00:00",1237,14.31353,14.97183,7.627526,15.84738,197.5697,-85.55475,9.623307,17.08859,10.72314,17.15237,8.135027,16.19116,9.894365,19.02266
"2021-09-11 10:30:00",1238,14.27486,16.56234,7.626673,15.91597,188.8897,-85.91788,9.588891,17.18427,10.70529,18.39818,8.134187,16.21622,9.893693,20.79086
"2021-09-11 11:00:00",1239,14.25829,17.68971,7.626063,16.01587,182.5196,-85.91788,9.537398,17.32489,10.63683,19.48787,8.133556,16.27899,9.892611,22.40102
"2021-09-11 11:30:00",1240,14.23619,18.97297,7.59209,16.14728,176.6233,-85.91788,9.452702,17.49477,10.56869,21.38145,8.133327,16.37955,10.02755,24.44769
"2021-09-11 12:00:00",1241,14.21195,19.91733,7.59173,16.32822,170.3455,-85.55638,9.41829,17.68007,10.50072,23.15123,8.132827,16.50797,9.891669,26.78009
"2021-09-11 12:30:00",1242,14.19394,20.5567,7.557875,16.53894,167.5873,-85.7385,9.350795,17.87701,10.5682,23.75963,8.065308,16.6747,9.891848,29.79274
"2021-09-11 13:00:00",1243,14.18188,21.04244,7.49051,16.76416,165.1012,-85.55791,9.282919,18.09447,10.50056,24.62386,8.065147,16.84947,9.858334,33.8924
"2021-09-11 13:30:00",1244,14.16511,21.61628,7.456291,16.98572,162.4779,-85.55838,9.215199,18.33139,10.5682,24.20941,8.031549,17.04932,9.959352,32.68806
"2021-09-11 14:00:00",1245,14.15405,22.16755,7.422457,17.23418,159.3134,-85.55838,9.147507,18.59941,10.56816,23.74089,7.997457,17.26611,9.756351,29.69443
"2021-09-11 14:30:00",1246,14.14853,22.67136,7.388837,17.47101,156.4395,-85.55838,9.147497,18.84918,10.5682,22.96313,7.997445,17.51915,9.824049,27.35539
"2021-09-11 15:00:00",1247,14.12091,23.98624,7.388688,17.7057,151.9241,-85.55838,9.113675,19.06049,10.56839,22.96313,7.929979,17.77986,9.824128,27.30325
"2021-09-11 15:30:00",1248,14.09882,25.16331,7.321009,17.94144,143.6536,-85.55838,9.080082,19.22954,10.56852,22.60448,7.930005,18.01268,9.824248,26.53334
"2021-09-11 16:00:00",1249,14.0933,25.5519,7.253609,18.16849,138.4643,-85.55838,9.080227,19.35585,10.58559,22.2771,7.930117,18.21727,9.824406,25.84003
"2021-09-11 16:30:00",1250,14.0933,25.52253,7.253507,18.35086,138.0406,-85.55838,9.080103,19.44913,10.56861,21.99438,7.896221,18.37695,9.824265,25.42517
"2021-09-11 17:00:00",1251,14.09882,25.28079,7.253457,18.50769,139.9178,-85.55838,9.113865,19.50586,10.60258,21.73097,7.896144,18.50769,9.824205,24.88995
"2021-09-11 17:30:00",1252,14.10987,24.86509,7.253579,18.61908,141.984,-85.20613,9.114193,19.53928,10.63616,21.20526,7.930055,18.59615,9.824366,24.0538
"2021-09-11 18:00:00",1253,14.12091,24.42228,7.253523,18.71759,144.3507,-85.55838,9.181601,19.54596,10.63611,20.78145,7.930041,18.66504,9.824292,23.3139
"2021-09-11 18:30:00",1254,14.13748,23.46661,7.253462,18.77017,147.1719,-85.55838,9.215236,19.53928,10.63603,20.24945,7.929976,18.711,9.824213,22.42268
"2021-09-11 19:00:00",1255,14.15957,21.75184,7.253292,18.79651,153.8676,-85.20613,9.282788,19.49921,10.63579,19.76028,7.929791,18.73071,9.82399,21.5946
"2021-09-11 19:30:00",1256,13.16068,20.31496,7.253378,18.75702,164.237,-85.20613,9.316723,19.36584,10.63591,19.15323,7.930007,18.68144,9.824102,20.56587
"2021-09-11 20:00:00",1257,13.15027,19.41578,7.219996,18.68816,172.5648,-85.55658,9.317356,19.24622,10.63639,18.75975,7.997908,18.62898,9.824551,19.9688
"2021-09-11 20:30:00",1258,13.1467,18.84192,7.219862,18.63638,178.4113,-85.2043,9.384764,19.16788,10.63635,18.50517,7.997873,18.58212,9.824509,19.62448
"2021-09-11 21:00:00",1259,13.13673,18.53241,7.253724,18.56693,181.2744,-85.20296,9.452053,19.09268,10.67008,18.38252,8.031738,18.5332,9.824555,19.46605
"2021-09-11 21:30:00",1260,13.12018,18.30197,7.253807,18.51411,182.2048,-85.2029,9.452337,19.00804,10.70334,18.2533,8.065319,18.46545,9.824427,19.35976
"2021-09-11 22:00:00",1261,13.1037,18.2003,7.287804,18.43672,182.4503,-85.37873,9.452782,18.93567,10.70441,18.17549,8.065826,18.41022,9.824867,19.26028
"2021-09-11 22:30:00",1262,13.09265,18.09637,7.287793,18.36551,182.4619,-85.55475,9.486475,18.85754,10.70414,18.05307,8.06567,18.34918,9.824661,19.14847
"2021-09-11 23:00:00",1263,13.07608,17.58804,7.388829,18.30658,182.2921,-85.55475,9.554436,18.79089,10.70418,18.09756,8.099716,18.28978,9.824671,18.7749
"2021-09-11 23:30:00",1264,13.05951,16.71145,7.457338,18.25464,185.0103,-85.55475,9.639194,18.72914,10.70472,17.91696,8.133749,18.22858,9.825184,18.16675
"2021-09-12 00:00:00",1265,13.04846,16.02012,7.525019,18.18953,191.6699,-85.55475,9.656273,18.68315,10.70475,17.65872,8.133886,18.17651,9.825346,17.75542
"2021-09-12 00:30:00",1266,13.03188,15.55471,7.592712,18.12448,197.3083,-85.55475,9.724058,18.64044,10.70514,17.51721,8.167815,18.12448,9.825581,17.45303
"2021-09-12 01:00:00",1267,13.02084,15.92071,7.62714,18.0466,198.0066,-85.55475,9.724176,18.59451,10.70525,17.4787,8.201817,18.07254,9.825666,17.5847
"2021-09-12 01:30:00",1268,13.00979,15.43272,7.6945,17.99469,196.0012,-85.55475,9.758175,18.54535,10.70545,17.3761,8.201973,18.01413,9.82585,17.42737
"2021-09-12 02:00:00",1269,13.00426,14.75494,7.728241,17.91696,201.3043,-85.55475,9.791997,18.51587,10.70543,17.22896,8.235697,17.96555,9.825829,16.88507
"2021-09-12 02:30:00",1270,12.99321,14.25339,7.762175,17.86523,208.3804,-85.55475,9.792122,18.46353,10.70556,17.06949,8.269722,17.91049,9.825953,16.61908
"2021-09-12 03:00:00",1271,12.98217,14.1088,7.795866,17.78769,211.8866,-85.55475,9.825569,18.41122,10.70528,17.04401,8.269498,17.85229,9.825691,16.74875
"2021-09-12 03:30:00",1272,12.98217,14.06135,7.829958,17.73283,212.8852,-85.55475,9.826214,18.35898,10.67204,17.04401,8.286508,17.79736,9.826054,16.73923
"2021-09-12 04:00:00",1273,12.97664,14.1088,7.8297,17.65872,212.9283,-85.55475,9.859516,18.31329,10.70464,17.04401,8.337147,17.74252,9.825678,16.71393
"2021-09-12 04:30:00",1274,12.97112,14.39572,7.864103,17.60721,210.7865,-85.55475,9.860125,18.2807,10.67252,17.04401,8.337682,17.68448,9.826298,16.84381
"2021-09-12 05:00:00",1275,12.96559,14.34828,7.897884,17.55579,209.1811,-85.55475,9.860155,18.24486,10.67229,17.01537,8.33765,17.64584,9.826261,16.89142
"2021-09-12 05:30:00",1276,12.96007,14.85209,7.914416,17.50436,207.9451,-85.55475,9.859822,18.20255,10.67175,17.06949,8.337418,17.60399,9.825991,17.14278
"2021-09-12 06:00:00",1277,12.96007,15.38527,7.931188,17.45944,201.5928,-85.55475,9.859512,18.18301,10.67141,17.19702,8.353888,17.56863,9.82567,17.45303
"2021-09-12 06:30:00",1278,12.96007,15.52987,7.964771,17.42737,197.586,-85.55475,9.859434,18.17651,10.67093,17.22256,8.371406,17.53006,9.825439,17.57828
"2021-09-12 07:00:00",1279,12.93797,15.50502,7.965038,17.40173,196.7688,-85.55475,9.893091,18.15048,10.63753,17.26729,8.404575,17.51077,9.82541,17.604
"2021-09-12 07:30:00",1280,12.94349,15.43272,7.998816,17.40173,197.4137,-85.55475,9.893257,18.15048,10.63754,17.32486,8.404747,17.49152,9.825608,17.5847
"2021-09-12 08:00:00",1281,13.07608,16.06757,8.03269,17.40173,197.0415,-85.55475,9.927021,18.17651,10.67128,17.49794,8.404799,17.49152,9.825666,17.96878
"2021-09-12 08:30:00",1282,14.02074,18.27711,8.065639,17.46585,186.4052,-85.55475,9.926533,18.297,10.70449,18.1245,8.437701,17.54935,9.825048,19.17169
"2021-09-12 09:00:00",1283,14.19473,20.10259,8.065589,17.48663,170.677,-85.55595,9.858547,18.345,10.63646,18.90572,8.47149,17.56099,9.82456,20.36913
"2021-09-12 09:30:00",1284,14.14854,21.42425,8.065239,17.5007,161.5827,-85.55793,9.790546,18.40448,10.63598,19.7084,8.471088,17.56975,9.824149,21.6734
"2021-09-12 10:00:00",1285,14.14853,21.83543,8.065295,17.55127,156.831,-85.55838,9.756638,18.50769,10.63605,20.01942,8.471203,17.59949,9.824233,22.10019
"2021-09-12 10:30:00",1286,14.12091,22.67136,8.065098,17.65097,154.8486,-85.55838,9.722523,18.63876,10.56815,20.99806,8.437289,17.6606,9.823997,23.62735
"2021-09-12 11:00:00",1287,14.10435,23.26554,8.06509,17.75406,151.5559,-85.55838,9.621296,18.77347,10.50094,22.20627,8.403543,17.74117,9.756761,25.265
"2021-09-12 11:30:00",1288,14.09882,23.9275,8.031275,17.88321,148.5741,-85.55838,9.553395,18.94812,10.29754,24.65309,8.403351,17.85089,9.807107,26.58838
"2021-09-12 12:00:00",1289,14.08226,24.56913,8.031342,18.06458,145.7682,-85.55838,9.519718,19.13995,10.36539,25.85547,8.403459,17.98676,9.75653,28.1832
"2021-09-12 12:30:00",1290,14.07674,24.83572,7.997777,18.27261,143.6424,-85.55838,9.486161,19.35251,10.50089,24.59311,8.336032,18.14574,9.756666,27.86456
"2021-09-12 13:00:00",1291,14.0436,25.79364,7.963899,18.48154,141.9319,-85.55838,9.452232,19.56601,10.43324,26.02576,8.335957,18.32477,10.02724,33.77452
"2021-09-12 13:30:00",1292,14.02703,26.25227,7.963894,18.69128,138.2262,-85.55838,9.452139,19.78714,10.50084,25.91345,8.335894,18.50769,9.756727,32.07492
"2021-09-12 14:00:00",1293,14.02151,26.68379,7.930083,18.92831,136.0624,-85.55838,9.41843,20.02618,10.43321,25.87091,8.268345,18.70772,9.689251,31.22179
"2021-09-12 14:30:00",1294,14.0047,27.15145,7.930253,19.16437,134.1535,-85.20648,9.384802,20.26761,10.43346,25.83345,8.26852,18.94272,9.68923,30.74101
"2021-09-12 15:00:00",1295,13.99267,27.97608,7.930049,19.39903,132.6973,-85.20723,9.384565,20.4872,10.43317,25.55719,8.268268,19.17966,9.688988,29.87117
"2021-09-12 15:30:00",1296,13.97818,28.69,7.896161,19.62738,127.6387,-85.20937,9.384541,20.67615,10.43314,25.34024,8.200657,19.40038,9.688999,29.33554
"2021-09-12 16:00:00",1297,13.96708,29.25029,7.862321,19.85556,124.4094,-85.20978,9.384476,20.84415,10.43307,25.10873,8.200562,19.59738,9.688889,28.81847
"2021-09-12 16:30:00",1298,13.96708,29.31581,7.862228,20.05435,123.2765,-85.20978,9.384407,20.98511,10.43325,24.94986,8.200481,19.77158,9.688794,28.5276
"2021-09-12 17:00:00",1299,13.96708,28.98597,7.896,20.22342,124.3063,-85.20978,9.418127,21.09888,10.50055,24.61148,8.200443,19.91612,9.688749,27.81018
"2021-09-12 17:30:00",1300,13.98364,28.69,7.896098,20.36594,126.5726,-85.20978,9.418781,21.18182,10.50066,24.31674,8.200527,20.03746,9.688848,27.35808
"2021-09-12 18:00:00",1301,13.99468,28.13649,7.896021,20.47482,129.1252,-85.20976,9.451979,21.24065,10.50056,23.82524,8.200447,20.13544,9.688755,26.54408
"2021-09-12 18:30:00",1302,14.0113,27.24634,7.896545,20.56328,131.8933,-85.20859,9.45289,21.27866,10.50124,23.53857,8.200989,20.21431,9.689384,25.86292
"2021-09-12 19:00:00",1303,13.66805,25.88627,7.896377,20.61919,137.9415,-85.20622,9.486126,21.3089,10.50095,23.09129,8.200756,20.27864,9.689114,24.97911
"2021-09-12 19:30:00",1304,13.13791,24.51039,7.930006,20.58636,144.6196,-85.20615,9.519822,21.21909,10.50076,22.59016,8.200617,20.26639,9.688951,23.89519
"2021-09-12 20:00:00",1305,13.13239,23.01024,7.929994,20.55222,151.1989,-85.20615,9.587239,21.14642,10.50055,22.0296,8.200441,20.25284,9.688879,22.93431
"2021-09-12 20:30:00",1306,13.12687,21.5598,7.964001,20.49762,160.6412,-85.20615,9.621661,21.09116,10.53462,21.57364,8.268103,20.22571,9.756576,22.03314
"2021-09-12 21:00:00",1307,13.11644,20.36918,8.031383,20.44421,171.7813,-85.2059,9.655273,21.0267,10.56845,21.15149,8.268293,20.19905,9.756632,21.38385
"2021-09-12 21:30:00",1308,13.10695,19.57393,8.031826,20.37164,181.8658,-85.20455,9.723179,20.95702,10.56886,20.8437,8.268721,20.15512,9.757006,20.89763
"2021-09-12 22:00:00",1309,13.09139,19.04978,8.066339,20.28099,188.8927,-85.20381,9.724045,20.87296,10.56979,20.61166,8.337011,20.09834,9.757862,20.54622
"2021-09-12 22:30:00",1310,13.08115,18.60923,8.099874,20.1853,194.3349,-85.20291,9.757507,20.79219,10.5694,20.40277,8.336709,20.03625,9.757513,20.30782
"2021-09-12 23:00:00",1311,13.06481,18.63633,8.09985,20.08817,197.8864,-85.20271,9.79105,20.70711,10.56933,20.24702,8.336635,19.95641,9.757427,20.25359
"2021-09-12 23:30:00",1312,13.05383,18.89389,8.13356,19.9951,196.2238,-85.20293,9.791536,20.62006,10.56961,20.23311,8.370743,19.8873,9.757687,20.44743
"2021-09-13 00:00:00",1313,13.04216,18.86904,8.133759,19.89999,195.142,-85.20309,9.791059,20.54735,10.5691,20.20383,8.404119,19.81255,9.757231,20.52319
"2021-09-13 00:30:00",1314,13.03132,18.99781,8.167542,19.82698,195.5169,-85.20291,9.791542,20.48953,10.56937,20.12715,8.404343,19.74635,9.757485,20.50507
"2021-09-13 01:00:00",1315,13.01999,19.52196,8.200897,19.75517,192.6934,-85.2038,9.824878,20.4308,10.56927,20.08099,8.404089,19.68761,9.757196,20.63628
"2021-09-13 01:30:00",1316,13.01311,19.9693,8.201378,19.69585,187.9699,-85.20412,9.825009,20.37433,10.56938,20.10283,8.404349,19.62883,9.757492,20.76727
"2021-09-13 02:00:00",1317,13.00759,20.07547,8.201304,19.64398,184.3311,-85.20432,9.825016,20.33206,10.56924,20.1084,8.404274,19.58319,9.75736,20.87885
"2021-09-13 02:30:00",1318,13.00206,19.94218,8.23501,19.60365,183.7991,-85.20441,9.824972,20.2979,10.56919,20.09419,8.471751,19.54652,9.757345,20.88487
"2021-09-13 03:00:00",1319,12.99654,20.04837,8.234773,19.5636,184.3064,-85.20448,9.824642,20.26411,10.56884,20.06093,8.471561,19.51004,9.756989,20.87828
"2021-09-13 03:30:00",1320,12.99066,20.10259,8.235085,19.53552,183.8334,-85.20458,9.824953,20.23598,10.56916,20.04617,8.471818,19.47548,9.757278,20.9048
"2021-09-13 04:00:00",1321,12.99038,20.31496,8.268869,19.50914,182.8465,-85.20463,9.824957,20.21487,10.56917,20.04558,8.471838,19.45135,9.757301,20.93678
"2021-09-13 04:30:00",1322,12.98469,20.4234,8.268714,19.49353,181.4493,-85.20486,9.824776,20.19936,10.56898,20.03836,8.471679,19.42682,9.75712,20.98723
"2021-09-13 05:00:00",1323,12.98436,20.50248,8.268608,19.47968,180.1833,-85.20483,9.824652,20.17975,10.56885,20.02686,8.471547,19.40175,9.756971,21.0704
"2021-09-13 05:30:00",1324,12.97905,20.44825,8.269165,19.45412,179.6644,-85.20485,9.824754,20.15982,10.56896,20.01718,8.471627,19.39255,9.757063,21.06856
"2021-09-13 06:00:00",1325,12.97888,20.39629,8.302492,19.4538,179.7896,-85.2049,9.824992,20.15265,10.56892,19.99431,8.471647,19.37375,9.757086,21.06137
"2021-09-13 06:30:00",1326,12.97867,20.18166,8.302555,19.43623,180.5525,-85.20497,9.858467,20.132,10.569,19.96205,8.471693,19.35947,9.757137,21.01299
"2021-09-13 07:00:00",1327,12.95785,19.9693,8.335848,19.42883,181.947,-85.20454,9.858245,20.12518,10.5686,19.93791,8.471372,19.34906,9.756765,20.93129
"2021-09-13 07:30:00",1328,12.96339,19.78403,8.336134,19.41623,183.589,-85.20435,9.85833,20.10812,10.60219,19.93906,8.538823,19.34344,9.756849,20.8956
"2021-09-13 08:00:00",1329,13.23956,20.263,8.336567,19.43016,183.802,-85.20446,9.858723,20.14563,10.60295,20.16931,8.539421,19.35025,9.75722,21.30714
"2021-09-13 08:30:00",1330,13.91304,21.5327,8.369728,19.46124,180.0526,-85.20578,9.858154,20.22585,10.56863,20.87729,8.538883,19.38307,9.756613,22.4901
"2021-09-13 09:00:00",1331,14.15958,21.83543,8.369661,19.47592,172.5793,-85.20613,9.858014,20.27319,10.56832,20.99805,8.538789,19.39249,9.756507,22.70103
"2021-09-13 09:30:00",1332,14.15405,22.22403,8.369741,19.49921,170.448,-85.20613,9.858076,20.31732,10.56842,21.13954,8.53885,19.40582,9.756575,22.8732
"2021-09-13 10:00:00",1333,14.11539,23.1232,8.369583,19.51923,167.8892,-85.20613,9.857852,20.36151,10.56822,21.67848,8.538704,19.42581,9.756411,23.79593
"2021-09-13 10:30:00",1334,14.07121,24.56913,8.369596,19.56601,162.2574,-85.38226,9.824081,20.42953,10.50063,22.744,8.538717,19.45245,9.756427,25.48256
"2021-09-13 11:00:00",1335,14.05465,25.43216,8.369829,19.62622,154.3458,-85.20613,9.823988,20.53517,10.50084,23.46304,8.538931,19.49586,9.756667,26.49408
"2021-09-13 11:30:00",1336,14.03808,26.00601,8.369755,19.72675,149.9133,-85.20613,9.79044,20.67184,10.43342,24.44365,8.538883,19.56935,9.756603,27.12729
